2/5/25,,,,,,,,,
County,Auth #,Organization Name,Center Name,Address,Address 2,City,Zip,Phone,Extension
LEE,6559,L.O.V.E. BONITA SPRINGS,L.O.V.E. BONITA SPRINGS,28052 MANGO DR,,BONITA SPRINGS,341347507,2395975871,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",LEE HEALTH CDC AT GULF COAST MEDICAL CENTER,13880 PLANTATION RD,,FT. MYERS,33912,2393430480,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",LEE MEMORIAL HOSPITAL CHILD DEVELOPMENT CENTER,2335 CLIFFORD ST.,,FT. MYERS,33901,2393325152,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",LITTLE BLESSINGS PRESCHOOL,3596 BROADWAY AVE.,,FT. MYERS,33901,2398103980,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",LITTLE DREAMERS PRESCHOOL LLC,14561 PALM BEACH BLVD SUITE 51,,FT. MYERS,33905,2392452007,
LEE,5224,LITTLE PEOPLE PRESCHOOL,LITTLE PEOPLE PRESCHOOL,2303 SE 15TH PLACE,,CAPE CORAL,339906620,2397723900,
LEE,4259,LOVING HANDS AND HEARTS CHILD DEVELOPMENT CENTER,LOVING HANDS AND HEARTS CHILD DEVELOPMENT CENTER,205 JOEL BLVD STE 400,,LEHIGH ACRES,339360203,2393035858,
LEE,3039,MARK CHRISTIAN MINISTRY E.L.C.,MARK CHRISTIAN MINISTRY EARLY LEARNING CENTER,5565 LEE ST. UNIT # 10,,LEHIGH ACRES,339710000,2393682828,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",MISS KELLIE'S CHILDCARE LLC,917 NE 7TH ST,,CAPE CORAL,33909,2394585464,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",MY 2ND HOME LEARNING CENTER CORP,19133 ACORN RD,,FT. MYERS,33967,7863066932,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",NEW LIFE ASSEMBLY OF GOD,5146 LEONARD BLVD S,,LEHIGH ACRES,33973,2393690950,
LEE,5959,NOAH'S ARK ACADEMY BONITA SPRINGS,NOAH'S ARK ACADEMY BONITA SPRINGS,27970 CROWN LAKE BLVD,,BONITA SPRINGS,341354255,2394982275,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",ODYSSEY CHILD CARE CENTER INC,4246 EVANS AVE,,FT. MYERS,33904,2397854866,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",OPEN DOORS PRESCHOOL OF CAPE CORAL II,1903 SANTA BARBARA BLVD,,CAPE CORAL,33991,2395742904,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",OPEN DOORS PRESCHOOL OF CAPE CORAL LLC,1918 SE SANTA BARBARA PL,,CAPE CORAL,33990,2395745220,4
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",OPEN DOORS PRESCHOOL OF DANIELS PARKWAY,13410 SHIRE LN,,FT. MYERS,33912,2393623766,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",OPEN DOORS PRESCHOOL OF ESTERO,19660 S TAMIAMI TRL,,FT. MYERS,33908,2392671724,
LEE,2035,"OPEN DOORS PRESCHOOL OF LEHIGH ACRES, INC.",OPEN DOORS PRESCHOOL OF LEHIGH ACRES INC,5280 LEE BLVD,,LEHIGH ACRES,339711024,2393031944,
LEE,618,"CHILD CARE OF S.W. FLA., INC.",P.A. GERACI CHILD DEVELOPMENT CENTER,3713 CANAL STREET,,FT. MYERS,33916,2393374995,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",PALMER PRESCHOOL,3808 SEAGO LN,,FT. MYERS,33901,2399364410,
LEE,6031,PINE ISLAND ACADEMY II LLC,PINE ISLAND ACADEMY II LLC,1031 NE PINE ISLAND RD  UNIT 5-6,,CAPE CORAL,339092189,8394584555,
LEE,4858,PINE ISLAND ACADEMY LLC,PINE ISLAND ACADEMY LLC,1031 NE PINE ISLAND RD UNIT 8,,CAPE CORAL,339092163,2394582974,
LEE,6677,RAINFOREST ACADEMY LLC,"RAINFOREST ACADEMY, LLC",8570 GRANITE COURT UNIT 102,,FT. MYERS,339085530,2395908641,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",RAISING A NATION,2217 FOWLER ST.,,FT. MYERS,33901,2394690684,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",RIGHT STEPS ACADEMY,12800 KENWOOD LN,,FT. MYERS,33907,2393181102,
LEE,4618,SEEDLINGS ACADEMY,SEEDLINGS ACADEMY,3723 COUNTRY CLUB BLVD,,CAPE CORAL,339045169,2395498898,
LEE,5157,SEEDLINGS ACADEMY,SEEDLINGS ACADEMY,3683 SCHOOLHOUSE RD W,,FT. MYERS,339167718,2399317977,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",SONRISE ACADEMY,1403 SE 16TH PLACE,,CAPE CORAL,33990,2395736433,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",STEP BY STEP CHILD CARE CENTER INC,3596 EVANS AVE,,FT. MYERS,33901,2398873785,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",STEP-BY-STEP CHILD CARE CENTER INC.,3576 EVANS AVE.,,FT. MYERS,33901,2397718983,
LEE,5450,STRAIGHT A'S PRESCHOOL,STRAIGHT A'S PRESCHOOL,5580 8TH ST W  STE #5-8,,LEHIGH ACRES,339716313,2393682773,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",SUNSHINE KIDDIE COLLEGE,231 DE PRADO BLVD S STE 6,,CAPE CORAL,33990,2393410050,
LEE,618,"CHILD CARE OF S.W. FLA., INC.",THE CHILDREN'S LEARNING CENTER,37 BARKLEY CIRCLE,,FT. MYERS,33907,2392671136,
LEE,618,"CHILD CARE OF S.W. FLA., INC.",THE COMMUNITY CHILDREN'S CENTER,1260 WINGS WAY,,LEHIGH ACRES,33936,2393692220,
LEE,6383,THE GLOBAL CHILD ESTERO LLC,THE GLOBAL CHILD ESTERO LLC,3480 PELICAN COLONY BLVD,,ESTERO,341342980,2396767679,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",THE HEIGHTS CENTER INC.,15570 HAGIE DR,,FT. MYERS,33908,2394812100,
LEE,6296,THE LITTLE STARS PRESCHOOL,THE LITTLE STARS PRESCHOOL,4405 FRANKIE CT,,NORTH FT. MYERS,339034249,2393494317,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",THORNBERRY LEARNING ACADEMY,3660 CENTRAL AVENUE SUITES 12 & 13,,FT. MYERS,33901,2393135535,
LEE,6613,TINY TOTS ENRICHMENT CENTER,TINY TOTS ENRICHMENT CENTER,3500 FOWLER STREET,,FT. MYERS,339010924,2392458025,
LEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",VICTORY ACADEMY LEHIGH LLC,1201 TAYLOR LANE EXT,,LEHIGH ACRES,33936,2393697300,
LEE,6357,VINE CHRISTIAN ACADEMY,VINE CHRISTIAN ACADEMY,7800 COLLEGE PARKWAY,,FT. MYERS,339075552,2393219957,
LEE,3373,WELLINGTON ACADEMY,WELLINGTON ACADEMY LLC,4412 SE 15TH AVE,,CAPE CORAL,339048648,2395498818,
LEE,3415,WELLINGTON ACADEMY,WELLINGTON ACADEMY LLC,5244 RAMSEY WAY,,FT. MYERS,339072122,2392758818,
LEE,3564,WELLINGTON ACADEMY,WELLINGTON ACADEMY LLC,1024 SE 10TH STREET,,CAPE CORAL,339903077,2395748818,
LEON,4711,ALL ABOUT ME CHILD CARE CENTER,ALL ABOUT ME CHILD CARE CENTER INC,2042 LAKE BRADFORD RD,,TALLAHASSEE,323105357,8505750569,
LEON,4820,ALL MY CHILDREN CHILDCARE AND PRESCHOOL,ALL MY CHILDREN CHILDCARE AND PRESCHOOL,411 PUTNAM DR,,TALLAHASSEE,323016316,8507655174,
LEON,5977,ANCHOR SCHOOL INC,ANCHOR SCHOOL INC,1726 MAHAN DR.,,TALLAHASSEE,323087405,8508785000,
LEON,621,KIDS INC. OF THE BIG BEND,BRANDON'S PLACE AT LINCOLN,438 W. BREVARD ST.,,TALLAHASSEE,32301,8504149815,
LEON,621,KIDS INC. OF THE BIG BEND,BUDD BELL EARLY LEARNING CENTER,"306 LAURA LEE AVENUE, FIRST FLOOR",,TALLAHASSEE,32301,8502190037,
LEON,4219,BUSY BODIES LEARNING CENTER LLC,BUSY BODIES LEARNING CENTER LLC,5054 CRAWFORDVILLE ROAD,,TALLAHASSEE,323050007,8502162879,
LEON,978,CHILDCARE NETWORK,CHILDCARE NETWORK #116,1967 RAYMOND DIEHL ROAD,,TALLAHASSEE,32308,8503850638,
LEON,978,CHILDCARE NETWORK,CHILDCARE NETWORK #117,2881 EAST PARK AVENUE,,TALLAHASSEE,32301,8504020908,
LEON,6345,CRADLE 2 CRAYONS,CRADLE 2 CRAYONS,614 OSCEOLA ST,,TALLAHASSEE,323105830,8509992879,
LEON,5080,DOTS ACADEMY CHILDCARE CENTER,DOTS ACADEMY CHILDCARE CENTER,4840 TOWER RD,,TALLAHASSEE,323037904,8505361901,
LEON,4131,EARLY YEARS CHILD DEVELOPMENT CENTER,EARLY YEARS CHILD DEVELOPMENT CENTER INC,1150 CAPITAL CIRCLE SE,,TALLAHASSEE,323013831,8508784553,
LEON,6704,ELEMENTS OF LEARNING CHILD DEVELOPMENT CENTER,ELEMENTS OF LEARNING CHILD DEVELOPMENT CENTER,2604 PASCO ST,,TALLAHASSEE,323106241,8508257170,
LEON,399,FAMU EDUCATIONAL RESEARCH CENTER FOR CHILD DEVELOPMENT,FAMU EDUCATIONAL RESEARCH CENTER FOR CHILD DEV.,459 FAMU WAY,,TALLAHASSEE,323070001,9045993267,
LEON,2704,FAVOUR CHILD DEVELOPMENT CENTER,FAVOUR CHILD DEVELOPMENT CENTER,1615 HOLTON ST,,TALLAHASSEE,323105306,8502225331,
LEON,5714,FSU CHILDCARE AND EARLY LEARNING PROGRAM,FSU CHILDCARE AND EARLY LEARNING PROGRAM,612 S. COPELAND ST.,,TALLAHASSEE,323044354,8506440003,
LEON,731,"CAPITAL AREA COMM ACTION AGENCY, INC",HEAD START AT RENAISSANCE ACADEMY,4351 MAHAN DRIVE,,TALLAHASSEE,32308,8502222043,306
LEON,4135,JUST LIKE ANGELS CHILD CARE CENTER LLC,JUST LIKE ANGELS CHILD CARE CENTER LLC,310 LAURA LEE AVE,,TALLAHASSEE,323016967,8503919814,
LEON,6327,KILLEARN SUNSHINE ACADEMY,KILLEARN SUNSHINE ACADEMY,2707 KILLARNEY WAY STE C,,TALLAHASSEE,323096202,8502248469,
LEON,6477,KINGDOM LIFE PREPARATORY ACADEMY INC,KINGDOM LIFE PREPARATORY ACADEMY INC,1410 E. INDIANHEAD DRIVE STE 2,,TALLAHASSEE,323014782,8505977072,117
LEON,3809,LDM ACADEMY,LDM ACADEMY,3377 JIM LEE RD,,TALLAHASSEE,323017372,8506712982,
LEON,731,"CAPITAL AREA COMM ACTION AGENCY, INC",LOUISE B ROYAL HEAD START (9),1124 N. DUVAL STREET,,TALLAHASSEE,32303,8502222043,810
LEON,731,"CAPITAL AREA COMM ACTION AGENCY, INC",MABRY STREET FAMILY ENRICHMENT CENTER,240 MABRY STREET,,TALLAHASSEE,32304,8502222043,612
LEON,6727,MIRACLES IN ME ACADEMY,MIRACLES IN ME ACADEMY,228 GAILE AVE,,TALLAHASSEE,323055201,8503853080,
LEON,5818,MIRACLES IN ME CHILDCARE CENTER 1,MIRACLES IN ME CHILDCARE CENTER I,2403 W. THARPE ST.,,TALLAHASSEE,323034466,8503831622,
LEON,6564,O2B KIDS SOUTHWOOD,O2B KIDS SOUTHWOOD,1949 QUAIL GROVE LN,,TALLAHASSEE,323112714,8508009100,
LEON,5967,OXFORD LEARNING ACADEMY LLC,OXFORD LEARNING ACADEMY LLC,2810 SHARER ROAD,UNIT 29,TALLAHASSEE,323122100,8503297020,
LEON,5220,PRECIOUS YEARS DAY CARE CENTER INC,PRECIOUS YEARS DAY CARE CENTER INC,4224 CRAWFORDVILLE RD,,TALLAHASSEE,32305,8506568575,
LEON,731,"CAPITAL AREA COMM ACTION AGENCY, INC",SOUTH CITY HEAD START (8),2813 SOUTH MERIDIAN ST.,,TALLAHASSEE,32301,8502222043,811
LEON,946,TALLAHASSEE MEMORIAL HEALTH CARE,TALLAHASSEE MEMORIAL CHILD CARE CENTER I & II,1200 E. 6TH  AVE.,AND 1116 E. 6TH AVE.,TALLAHASSEE,323030000,8504315486,
LEON,3866,TEACHING TREE ACADEMY INC,TEACHING TREE ACADEMY INC,1212 STONE RD,,TALLAHASSEE,323033626,8505230898,
LEON,6006,THE FIRST STEPS CHILDCARE PRESCHOOL,THE FIRST STEPS CHILDCARE PRESCHOOL,2425 SPOONWOOD DRIVE,,TALLAHASSEE,323034005,8509801371,
LEON,5963,THE LEARNING CENTER FOR EXCELLENCE,THE LEARNING CENTER FOR EXCELLENCE,5012 WEST TENNESSEE STREET,,TALLAHASSEE,323043559,8503919338,
LEON,3398,THE LEARNING PAVILION,THE LEARNING PAVILION,3519 EASTER STANLEY CT.,3502 EASTER STANLEY  CT.,TALLAHASSEE,323085283,8509215437,
LEON,6136,WONDERING MINDS LEARNING CENTER LLC,WONDERING MINDS LEARNING CENTER LLC,7586 WOODVILLE HIGHWAY,,TALLAHASSEE,323051428,8503548176,
LEVY,1253,A KRAYOLA MOMENT EARLY CARE AND EDUCATION INC,A KRAYOLA MOMENT EARLY CARE AND EDUCATION INC,142 W NOBLE AVE,,WILLISTON,32696,3525292009,
LEVY,643,CLYATT HOUSE LEARNING CENTER,CLYATT HOUSE LEARNING CENTER,3690 N.W. 120TH ST.,,CHIEFLAND,326263213,3524937304,200
LEVY,583,"EPISCOPAL CHILDREN'S SERVICES, INC.",ECS BRONSON II HEAD START/EARLY HEAD START,9051 N.E. HIGHWAY ALT. 27,,BRONSON,32621,3524861229,
LEVY,5689,"FOLLOW THAT DREAM DAYCARE, INC.","FOLLOW THAT DREAM DAYCARE, INC.",220 HWY 40 W.,,INGLIS,344499303,3522570879,
LEVY,4414,FUN 4 KIDS 2 INC,FUN 4 KIDS 2 INC,211 NE 4TH ST,,CHIEFLAND,326260947,3524930332,
LEVY,697,KIDS N COMPANY OF WILLISTON,KIDS N COMPANY OF WILLISTON INC,357 N. MAIN STREET,,WILLISTON,326962137,3525284528,
LEVY,1794,LITTLE FRIENDS DAY CARE CENTER,LITTLE FRIENDS DAY CARE CENTER,125 SE 4TH STREET,,WILLISTON,326964706,3525282822,
LEVY,2802,"NANNA'S PLACE OF BRONSON, INC.",NANNA'S PLACE OF BRONSON INC,951 E. HATHAWAY AVE.,,BRONSON,326216715,3524863705,
LEVY,5703,TWO BY TWO LEARNING CENTER,TWO BY TWO LEARNING CENTER,851 SW 6TH AVENUE,,WILLISTON,326962419,3525284242,
MADISON,6170,ANGELA CHRISTIAN TINY TOTS,ANGELA CHRISTIAN TINY TOTS,293 SW CHRISTMAS TREE DR,,MADISON,323408402,8509733008,
MADISON,621,KIDS INC. OF THE BIG BEND,BRIGHT DAYS,250 NW HAYNES ST,,MADISON,32340,8509734695,
MADISON,34,GREENVILLE COMMUNITY PRESCHOOL,GREENVILLE COMMUNITY PRESCHOOL,174 S.W. OSLO TRAIL,,GREENVILLE,323313402,8505440548,
MADISON,4646,KIDS WORLD DAY CARE AND PRE-SCHOOL,KIDS WORLD DAY CARE AND PRE-SCHOOL,589 SOUTH EAST OLD COUNTY CAMP RD,,MADISON,323407016,8509732203,
MADISON,4488,NEW LIFE LEARNING CENTER OF MADISON LLC,NEW LIFE LEARNING CENTER,227 SW ALLANDALE TRAIL,,MADISON,32340,8509737336,
MADISON,1352,"NORTH FLORIDA CHILD DEVELOPMENT, INC.",NORTH FLORIDA CHILD DEVELOPMENT INC - MADISON,2093 W. US HWY 90,,MADISON,32340,8509738895,
MADISON,1352,"NORTH FLORIDA CHILD DEVELOPMENT, INC.","NORTH FLORIDA CHILD DEVELOPMENT, INC-GREENVILLE",729 S.W. OVERSTREET AVE.,,GREENVILLE,32331,8509482222,
MANATEE,1946,A CHILD'S GALAXY PRESCHOOL INC,A CHILD'S GALAXY PRESCHOOL INC,4417 20TH STREET WEST,,BRADENTON,342071312,9417556302,
MANATEE,3880,A GROWING START CHILDCARE CENTER LLC,A GROWING START CHILDCARE CENTER LLC,2611 9TH STREET EAST,,BRADENTON,342081909,9418969750,
MANATEE,1848,"A+ GROWING ACADEMY, INC.",A+ GROWING ACADEMY INC,800 10TH AVE W,,PALMETTO,342214624,9417220797,2
MANATEE,1798,"HIGHLAND FOOD RESOURCES, INC.",ADVENTURES IN LEARNING INC,712 61ST STREET EAST,,PALMETTO,34221,9417221816,
MANATEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",BIBLE BAPTIST CHURCH OF PALMETTO ACADEMY,1750 6TH AVENUE WEST SUITE 101,,PALMETTO,34221,9414794958,
MANATEE,6233,BRIGHT ANGELS ACADEMY & DAYCARE,BRIGHT ANGELS ACADEMY & DAYCARE INC,1716 53RD AVE EAST,,BRADENTON,342034230,9419620472,
MANATEE,3780,BRIGHT BEGINNINGS ACADEMY,BRIGHT BEGINNINGS ACADEMY,614 10TH ST W,,PALMETTO,342213804,9414797910,
MANATEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",BRIGHT MINDS DAYCARE CENTER,3815 26TH ST W,,BRADENTON,34205,9412139749,
MANATEE,1798,"HIGHLAND FOOD RESOURCES, INC.",CHILDREN'S NEST 2 OF MANATEE INC,600 7TH AVENUE WEST,,PALMETTO,34221,9413019510,
MANATEE,1798,"HIGHLAND FOOD RESOURCES, INC.",CHILDREN'S NEST OF MANATEE,6228 26TH STREET W,,BRADENTON,34207,9418071605,
MANATEE,1458,CORNERSTONE FAMILY MINISTRIES,CHILDREN'S WORLD LEARNING ACADEMY,3411 US HIGHWAY 301 N,,ELLENTON,33422,9418454484,
MANATEE,6128,COUNTRYSIDE ACADEMY FOR CHILDREN,COUNTRYSIDE ACADEMY FOR CHILDREN,5807 18TH AVE E,,BRADENTON,342086115,9417473044,
MANATEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",CRPE ACADEMY,1621 A 66TH AVE TER E,,SARASOTA,34243,9412422515,
MANATEE,4347,"EASTER SEALS SOUTHWEST FLORIDA, INC.","EASTER SEALS SOUTHWEST FLORIDA, INC.",350 BRADEN AVE,,SARASOTA,342432001,9413557637,
MANATEE,3619,EDUCATION TIME,EDUCATION TIME,"5165 33RD ST., EAST",,BRADENTON,342032104,9417537332,
MANATEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",FREE TO GROW ACADEMY INC.,5304 7TH STREET EAST,,BRADENTON,34203,9412544268,
MANATEE,2625,HAPPY GO LUCKY,HAPPY GO LUCKY,1606 55TH AVE. WEST,,BRADENTON,34207,9417524608,
MANATEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",HOUSE OF J BABY'S PRESCHOOL,1300 MANATEE AVENUE,,BRADENTON,34208,9418967415,
MANATEE,3617,IN THE BEGINNING LEARNING CENTER INC,IN THE BEGINNING LEARNING CENTER INC,5503 12TH STREET EAST,,BRADENTON,342036139,9415676106,
MANATEE,3633,KIDZONE PRESCHOOL INC,KIDZONE PRESCHOOL INC,"116 27TH AVE., EAST",,BRADENTON,342080000,9417462727,
MANATEE,1348,LA PETITE ACADEMY,"LA PETITE ACADEMY I, INC.",4301 37TH ST WEST,,BRADENTON,34205,9417565227,
MANATEE,1348,LA PETITE ACADEMY,LA PETITE ACADEMY INC,6919 53RD AVENUE EAST,,BRADENTON,34203,9417532336,
MANATEE,1348,LA PETITE ACADEMY,LA PETITE ACADEMY IV,4507 VINTAGE DR,,SARASOTA,34243,9413557677,
MANATEE,1526,LEARNING UNLIMITED,LEARNING UNLIMITED,6210 17 AVE W,,BRADENTON,342097838,9417131160,
MANATEE,1517,LEARNING WITH LOVE,LEARNING WITH LOVE,2712 47TH AVENUE WEST,,BRADENTON,342072712,9417514989,
MANATEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",LET'S LEARN EARLY CHILDHOOD CENTER,2118 1ST STREET W,,BRADENTON,34208,9415674279,
MANATEE,5284,LOVING HANDS,LOVING HANDS,1204 60TH AVE W,,BRADENTON,342074160,9417556306,
MANATEE,3748,MANATEE UNITED METHODIST PRESCHOOL,MANATEE UNITED METHODIST PRESCHOOL,315 15TH ST E,,BRADENTON,342081341,9417506739,
MANATEE,83,EAST COAST MIGRANT HEAD START PROJECT,MYAKKA EDUCATIONAL CAMPUS,34590 STATE ROAD 64 EAST,,MYAKKA CITY,34251,8636986255,
MANATEE,6591,NEXT GENERATION ACADEMICS INC,NEXT GENERATION ACADEMICS INC,4635 26TH STREET WEST,,BRADENTON,342071702,9413454040,
MANATEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",OUR KIDS WEST,2425 38TH AVE W,,BRADENTON,34205,9417521715,
MANATEE,83,EAST COAST MIGRANT HEAD START PROJECT,PALMETTO EDUCATIONAL CAMPUS,906 17TH STREET W.,,PALMETTO,34221,9418037910,
MANATEE,5844,PATHWAYS TO LEARNING,PATHWAYS TO LEARNING,2601 7TH AVE EAST,,BRADENTON,342083156,9418968804,
MANATEE,557,REDLANDS CHRISTIAN MIG. ASSOC.,RCMA PALMETTO CHILD DEVELOPMENT CENTER (36),2725 16TH AVE E,,PALMETTO,34221,9417234563,
MANATEE,1458,CORNERSTONE FAMILY MINISTRIES,REACHING FOR THE STARS ACADEMY,2239 14TH ST WEST,,BRADENTON,34205,9417483901,
MANATEE,1833,"SANDMAN PRESCHOOL & ACADEMY, INC.","SANDMAN PRESCHOOL & ACADEMY, INC.",924 WILMERLING AVENUE,,SARASOTA,342431130,9417552591,
MANATEE,4025,"SMILING FACES ACADEMY, INC.","SMILING FACES ACADEMY, INC.",910 19TH AVE W,,BRADENTON,342057653,9417561234,
MANATEE,5697,"SMILING FACES JUNIOR ACADEMY, INC.","SMILING FACES JUNIOR ACADEMY, INC.",1720 11TH ST. W.,,BRADENTON,342057637,9417473925,
MANATEE,732,"STEP UP SUNCOAST, INC.","STEP UP SUNCOAST INC, RISE AND SHINE EARLY LEARNING, HARLLEE MIDDLE",6423 9TH ST EAST,,BRADENTON,34203,9417506667,
MANATEE,732,"STEP UP SUNCOAST, INC.",STEP UP SUNCOAST RISE AND SHINE EARLY LEARNING-MORTON CLARK,1707 15TH STREET EAST,,BRADENTON,34208,9417506667,7100
MANATEE,732,"STEP UP SUNCOAST, INC.",STEP UP SUNCOAST RISE AND SHINE EARLY LEARNING-PALMETTO,1315 2ND AVE. WEST,,PALMETTO,34221,9417506667,7200
MANATEE,732,"STEP UP SUNCOAST, INC.",STEP UP SUNCOAST RISE AND SHINE EARLY LEARNING-PARKLAND,6432 PARKLAND DRIVE,,SARASOTA,34243,9417506667,
MANATEE,732,"STEP UP SUNCOAST, INC.",STEP UP SUNCOAST RISE AND SHINE EARLY LEARNING-WEST BRADENTON,2531 9TH AVENUE WEST,,BRADENTON,34205,9417506667,7015
MANATEE,4935,SUNSHINE ACADEMY AND DAYCARE,SUNSHINE ACADEMY AND DAYCARE,2520 43RD ST W,,BRADENTON,342095763,9417943143,
MANATEE,2677,"CHILD CARE OF SOUTHWEST FL., INC.",TEACHABLE MOMENTS LEARNING CENTER,3005 26TH ST W,,BRADENTON,34205,9419001022,
MANATEE,419,"TINY TOTS UNIVERSITY, INC.","TINY TOTS UNIVERSITY, INC.",930 9TH STREET DRIVE WEST,,PALMETTO,342214600,9417239072,
MANATEE,3873,TODDLERS INN CHILD CARE CENTER,TODDLERS INN CHILD CARE CENTER,1017 5TH STREET WEST,,BRADENTON,342058701,9412812523,
MANATEE,1458,CORNERSTONE FAMILY MINISTRIES,TOP KIDS BILINGUAL PRESCHOOL OF BRADENTON,7700 W CORTEZ RD,,BRADENTON,34210,9412901269,
MARION,1882,"CHILDHOOD DEVELOPMENT SERVICES, INC",ABC ACADEMY CHILD CARE & LEARNING CENTER,13865 SW 36TH AVE,,OCALA,34473,3523471998,
MARION,5840,ABC ACADEMY OF BELLEVIEW,ABC ACADEMY OF BELLEVIEW,13160 SE COUNTY HWY 484,,BELLEVIEW,344205832,3522454788,
MARION,1882,"CHILDHOOD DEVELOPMENT SERVICES, INC",ALL STARS LEARNING ACADEMY,2441 W SILVER SPRINGS BLVD,,OCALA,34475,3523512273,
MARION,6375,ALPHABET LAND LEARNING CENTER,ALPHABET LAND LEARNING CENTER,2147 SW HWY 484,,OCALA,344737950,3523072067,
MARION,2677,"CHILD CARE OF SOUTHWEST FL., INC.",AMAZING KIDS WORLD ACADEMY,6158 SW HIGHWAY 200 STE 100,,OCALA,34476,3523681600,
MARION,5523,BELLEVIEW PLAYLAND AND LEARNING CENTER,BELLEVIEW PLAYLAND AND LEARNING CENTER,7300 E HIGHWAY 25,,BELLEVIEW,344204281,3522450339,
MARION,516,BLESSED TRINITY ANGELS IN ARMS,BLESSED TRINITY ANGELS IN ARMS,33 S.W. 16TH PLACE,,OCALA,344716536,3526226167,
MARION,6168,BUILDING BLOCKS OF OCALA PRESCHOOL,BUILDING BLOCKS OF OCALA PRESCHOOL,3731 NE 7TH ST,,OCALA,344701043,3526947440,
MARION,6447,BUSY BEES LEARNING CENTER,BUSY BEES LEARNING CENTER,6760 W HWY 40,,OCALA,344824470,3528578012,
MARION,339,COLLEGE OF CENTRAL FL LEARNING LAB SCHOOL,COLLEGE OF CENTRAL FLORIDA LEARNING LAB SCHOOL,3001 S.W. COLLEGE RD.,,OCALA,344744415,3528735806,
MARION,2677,"CHILD CARE OF SOUTHWEST FL., INC.",CREATIVE CHRISTIAN PRESCHOOL,3310 SE LAKE WEIR AVE,,OCALA,34471,3523682595,
MARION,6038,CREATIVE LEARNING PRESCHOOL LLC,CREATIVE LEARNING PRESCHOOL LLC,5285 SW 1ST LANE,,OCALA,344749304,3522911219,
MARION,583,"EPISCOPAL CHILDREN'S SERVICES, INC.",ECS BOYNTON HEAD START,1701 NW 10TH STREET,,OCALA,34475,3525478017,
MARION,583,"EPISCOPAL CHILDREN'S SERVICES, INC.",ECS HOWARD HEAD START,306 NW 7TH AVE,,OCALA,34475,3525478085,
MARION,583,"EPISCOPAL CHILDREN'S SERVICES, INC.",ECS SKYLARK EHS/HS,"1601 NE 25TH AVENUE, SUITE 900",,OCALA,34470,3525129027,
MARION,583,"EPISCOPAL CHILDREN'S SERVICES, INC.",ECS THELMA GRIFFITH CENTER,1601 NE 25TH AVE  STE 1000,,OCALA,34470,3525478070,
MARION,3385,"FAMILY TIES CHILD CENTER III, INC.","FAMILY TIES CHILD CENTER III, INC.",3230 S.E. 58TH AVE.,,OCALA,344801546,3526944554,
MARION,6697,FANTASTIC KIDS,FANTASTIC KIDS,1606 NE 22ND AVENUE,,OCALA,344704760,3526903000,
MARION,1384,FIRST ASSEMBLY CHRISTIAN SCHOOL & DAYCARE,FIRST ASSEMBLY CHRISTIAN SCHOOL & DAYCARE,1827 N.E. 14TH STREET,,OCALA,344704631,3523511913,
MARION,2677,"CHILD CARE OF SOUTHWEST FL., INC.",FIRST STEPS EDUCATION OCALA LLC,7880 SW 103RD STREET ROAD,,OCALA,34476,3522360118,
MARION,1882,"CHILDHOOD DEVELOPMENT SERVICES, INC",FUTURE SCHOLARS ACADEMY OF OCALA  INC,5854 SE 5TH ST,,OCALA,34472,3526943115,
MARION,2041,"FUTURE STARS ACADEMY OF OCALA, LLC",FUTURE STARS ACADEMY OF OCALA LLC,1945 SW 31ST AVENUE,,OCALA,344742901,3522377022,
